shot_id_number,power_of_shot,knockout_match,game_season,is_goal,area_of_shot,shot_basics,date_of_game,home/away,lat/lng,type_of_shot,type_of_combined_shot,match_id,distance_of_shot_avg,remaining_min_1
3430,3.0,0.0,2002-03,0.0,U,Mid Range,2002-11-22,CHI,1,0,shot - 3,20200178,41.0,28.2
3431,4.0,0.0,2002-03,0.0,Left Side(L),Mid Range,2002-11-22,CHI,1,0,shot - 3,20200178,33.0,9.0
3432,1.0,0.0,2002-03,1.0,Left Side Center(LC),Mid Range,2002-11-24,MIL,1,0,shot - 3,20200194,40.0,10.0
3433,1.0,0.0,2002-03,0.0,Left Side Center(LC),Penalty Spot,2002-11-24,MIL,1,0,shot - 3,20200194,46.0,7.0
3434,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-24,MIL,1,0,shot - 1,20200194,20.0,4.0
3435,2.0,0.0,2002-03,1.0,Center(C),U,2002-11-24,MIL,1,shot - 22,0,20200194,38.0,11.0
3439,3.0,0.0,2002-03,0.0,Left Side Center(LC),Penalty Spot,2002-11-24,MIL,1,0,shot - 3,20200194,47.0,10.0
3440,3.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-11-24,MIL,1,shot - 45,0,20200194,31.0,85.64
3441,3.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-11-24,MIL,1,0,shot - 3,20200194,36.0,2.0
3444,4.0,0.0,2002-03,0.0,Right Side(R),Right Corner,2002-11-24,MIL,1,0,shot - 3,20200194,43.0,2.0
3445,4.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-11-24,MIL,1,shot - 30,0,20200194,27.0,0.0
3447,1.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-11-26,MIA,0,0,shot - 3,20200199,65.2,11.0
3448,1.0,0.0,2002-03,1.0,Left Side Center(LC),Penalty Spot,2002-11-26,MIA,0,0,shot - 3,20200199,45.0,6.0
3449,3.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-11-26,MIA,0,0,shot - 3,20200199,61.7,9.0
3450,3.0,0.0,2002-03,0.0,Right Side Center(RC),Penalty Spot,2002-11-26,MIA,0,shot - 6,0,20200199,46.0,6.0
3452,3.0,0.0,2002-03,0.0,Center(C),U,2002-11-26,MIA,0,shot - 11,0,20200199,33.0,4.0
3453,3.0,0.0,2002-03,0.0,Right Side Center(RC),U,2002-11-26,MIA,0,0,shot - 3,20200199,38.0,0.0
3454,4.0,0.0,2002-03,0.0,Right Side Center(RC),Penalty Spot,2002-11-26,MIA,0,shot - 4,0,20200199,30.7,48.64
3455,4.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-11-26,MIA,0,shot - 39,0,20200199,20.0,10.0
3456,4.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-11-26,MIA,0,0,shot - 3,20200199,29.0,5.0
3457,4.0,0.0,2002-03,1.0,U,Goal Area,2002-11-26,MIA,0,shot - 56,0,20200199,15.2,16.2
3458,4.0,0.0,2002-03,1.0,Left Side(L),Mid Range,2002-11-26,MIA,0,0,shot - 3,20200199,39.0,21.2
3459,4.0,0.0,2002-03,0.0,Right Side Center(RC),Penalty Spot,2002-11-26,MIA,0,0,shot - 3,20200199,44.0,1.0
3460,4.0,0.0,2002-03,1.0,Center(C),U,2002-11-26,MIA,0,0,shot - 3,20200199,34.0,1.0
3462,1.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-11-27,ORL,0,shot - 44,0,20200206,33.0,6.0
3463,1.0,0.0,2002-03,0.0,Left Side(L),Mid Range,2002-11-27,ORL,0,shot - 46,0,20200206,37.0,4.0
3464,1.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-11-27,ORL,0,shot - 38,0,20200206,35.0,3.0
3465,1.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-11-27,ORL,0,0,shot - 4,20200206,20.0,2.0
3466,2.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-11-27,ORL,0,shot - 9,0,20200206,43.7,10.0
3467,2.0,0.0,2002-03,1.0,Left Side Center(LC),Mid Range,2002-11-27,ORL,0,shot - 15,0,20200206,50.2,111.64
3468,2.0,0.0,2002-03,0.0,Left Side Center(LC),Mid Range,2002-11-27,ORL,0,shot - 19,0,20200206,36.0,9.0
3469,2.0,0.0,2002-03,0.0,Center(C),Mid Range,2002-11-27,ORL,0,shot - 46,0,20200206,31.7,8.0
3470,2.0,0.0,2002-03,1.0,Left Side Center(LC),Mid Range,2002-11-27,ORL,0,shot - 7,0,20200206,56.7,5.0
3471,2.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-11-27,ORL,0,shot - 38,0,20200206,31.0,4.0
3472,2.0,0.0,2002-03,0.0,Left Side Center(LC),Mid Range,2002-11-27,ORL,0,shot - 36,0,20200206,38.7,4.0
3474,2.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-11-27,ORL,0,shot - 38,0,20200206,54.7,0.0
3475,2.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-11-27,ORL,0,0,shot - 4,20200206,20.0,103.64
3476,3.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-27,ORL,0,shot - 18,0,20200206,20.0,10.0
3478,3.0,0.0,2002-03,0.0,Center(C),Mid Range,2002-11-27,ORL,0,shot - 46,0,20200206,40.0,4.0
3479,3.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-11-27,ORL,0,0,shot - 4,20200206,20.0,3.0
3480,3.0,0.0,2002-03,1.0,Center(C),Mid Range,2002-11-27,ORL,0,0,shot - 3,20200206,38.0,44.2
3481,4.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-11-27,ORL,0,0,shot - 3,20200206,69.36399999999999,11.0
3482,3.0,0.0,2002-03,1.0,Left Side(L),Mid Range,2002-11-27,ORL,0,0,shot - 3,20200206,36.0,27.2
3483,4.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-11-27,ORL,0,0,shot - 3,20200206,34.7,10.0
3484,4.0,0.0,2002-03,1.0,U,Goal Area,2002-11-27,ORL,0,0,shot - 4,20200206,20.0,9.0
3485,4.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-11-27,ORL,0,shot - 15,0,20200206,35.0,7.0
3486,4.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-11-27,ORL,0,0,shot - 3,20200206,39.0,4.0
3487,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-27,ORL,0,shot - 12,0,20200206,48.36400000000001,58.64
3488,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-27,ORL,0,shot - 5,0,20200206,20.0,2.0
3490,4.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-11-27,ORL,0,shot - 51,0,20200206,36.7,95.2
3492,1.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-11-29,MEM,0,0,shot - 4,20200223,20.0,10.0
3493,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-29,MEM,0,shot - 39,0,20200223,20.0,10.0
3494,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-29,MEM,0,0,shot - 4,20200223,20.0,9.0
3495,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-29,MEM,0,shot - 56,0,20200223,20.0,7.0
3496,1.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-11-29,MEM,0,0,shot - 3,20200223,27.0,6.0
3497,1.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-11-29,MEM,0,0,shot - 3,20200223,33.0,4.0
3498,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-29,MEM,0,0,shot - 4,20200223,20.0,89.64
3499,1.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-11-29,MEM,0,0,shot - 4,20200223,20.0,2.0
3500,1.0,0.0,2002-03,1.0,Right Side(R),Right Corner,2002-11-29,MEM,0,shot - 23,0,20200223,42.0,0.0
3501,1.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-11-29,MEM,0,shot - 15,0,20200223,33.7,0.0
3502,2.0,0.0,2002-03,1.0,Left Side(L),Mid Range,2002-11-29,MEM,0,shot - 34,0,20200223,36.0,8.0
3503,2.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-29,MEM,0,shot - 4,0,20200223,20.0,3.0
3504,2.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-11-29,MEM,0,shot - 48,0,20200223,43.7,3.0
3505,2.0,0.0,2002-03,0.0,Left Side(L),U,2002-11-29,MEM,0,0,shot - 3,20200223,35.0,3.0
3506,2.0,0.0,2002-03,1.0,Right Side(R),Goal Line,2002-11-29,MEM,0,shot - 44,0,20200223,47.7,0.0
3507,2.0,0.0,2002-03,0.0,Left Side Center(LC),Penalty Spot,2002-11-29,MEM,0,0,shot - 3,20200223,63.0,0.0
3508,3.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-11-29,MEM,0,0,shot - 3,20200223,28.0,11.0
3509,3.0,0.0,2002-03,0.0,Right Side Center(RC),Mid Range,2002-11-29,MEM,0,shot - 16,0,20200223,41.0,10.0
3511,3.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-29,MEM,0,shot - 24,0,20200223,15.7,9.0
3512,3.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-11-29,MEM,0,shot - 19,0,20200223,38.7,7.0
3513,3.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-11-29,MEM,0,0,shot - 3,20200223,26.0,3.0
3514,3.0,0.0,2002-03,0.0,Left Side(L),Mid Range,2002-11-29,MEM,0,0,shot - 3,20200223,54.7,2.0
3516,4.0,0.0,2002-03,0.0,Left Side Center(LC),Penalty Spot,2002-11-29,MEM,0,shot - 46,0,20200223,58.7,9.0
3517,4.0,0.0,2002-03,1.0,Left Side(L),Left Corner,2002-11-29,MEM,0,0,shot - 3,20200223,43.0,8.0
3518,4.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-11-29,MEM,0,shot - 39,0,20200223,20.0,5.0
3519,4.0,0.0,2002-03,1.0,Left Side(L),Mid Range,2002-11-29,MEM,0,shot - 32,0,20200223,33.0,91.64
3520,4.0,0.0,2002-03,0.0,Center(C),Mid Range,2002-11-29,MEM,0,0,shot - 3,20200223,37.0,32.64
3521,4.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-11-29,MEM,0,shot - 44,0,20200223,27.0,2.0
3522,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-29,MEM,0,shot - 49,0,20200223,20.0,1.0
3523,4.0,0.0,2002-03,0.0,Center(C),Mid Range,2002-11-29,MEM,0,0,shot - 3,20200223,41.0,0.0
3524,5.0,0.0,2002-03,0.0,Left Side(L),Mid Range,2002-11-29,MEM,0,shot - 24,0,20200223,36.0,2.0
3525,5.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-11-29,MEM,0,shot - 38,0,20200223,31.0,0.0
3526,5.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-11-29,MEM,0,0,shot - 1,20200223,20.0,0.0
3528,1.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-12-01,MIN,1,shot - 36,0,20200243,38.0,7.0
3529,1.0,0.0,2002-03,1.0,Left Side Center(LC),Mid Range,2002-12-01,MIN,1,shot - 48,0,20200243,37.0,6.0
3531,1.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-12-01,MIN,1,0,shot - 3,20200243,41.0,1.0
3532,1.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-01,MIN,1,0,shot - 4,20200243,20.0,59.2
3534,3.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-01,MIN,1,0,shot - 1,20200243,20.0,6.0
3535,3.0,0.0,2002-03,0.0,Right Side(R),Goal Line,2002-12-01,MIN,1,0,shot - 3,20200243,31.0,0.0
3536,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-01,MIN,1,shot - 46,0,20200243,20.0,7.0
3537,4.0,0.0,2002-03,0.0,Center(C),U,2002-12-01,MIN,1,0,shot - 3,20200243,25.0,6.0
3538,4.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-12-01,MIN,1,0,shot - 3,20200243,28.0,1.0
3539,4.0,0.0,2002-03,0.0,Right Side Center(RC),Penalty Spot,2002-12-01,MIN,1,shot - 19,0,20200243,44.0,1.0
3541,4.0,0.0,2002-03,0.0,Right Side Center(RC),Penalty Spot,2002-12-01,MIN,1,0,shot - 3,20200243,55.2,0.0
3542,1.0,0.0,2002-03,1.0,Right Side Center(RC),Mid Range,2002-12-03,MEM,1,0,shot - 3,20200254,41.0,84.2
3543,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-03,MEM,1,shot - 18,0,20200254,20.0,8.0
3544,1.0,0.0,2002-03,0.0,U,Mid Range,2002-12-03,MEM,1,0,shot - 3,20200254,40.0,118.64
3546,2.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-03,MEM,1,0,shot - 4,20200254,20.0,10.0
3547,2.0,0.0,2002-03,0.0,Left Side(L),Mid Range,2002-12-03,MEM,1,shot - 11,0,20200254,38.0,3.0
3548,2.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-03,MEM,1,0,shot - 1,20200254,20.0,1.0
3549,2.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-03,MEM,1,shot - 24,0,20200254,20.0,0.0
3550,3.0,0.0,2002-03,1.0,U,Goal Area,2002-12-03,MEM,1,shot - 48,0,20200254,20.0,7.0
3551,3.0,0.0,2002-03,1.0,Right Side Center(RC),Penalty Spot,2002-12-03,MEM,1,shot - 45,0,20200254,45.0,6.0
3552,3.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-03,MEM,1,0,shot - 4,20200254,20.0,5.0
3554,3.0,0.0,2002-03,0.0,Mid Ground(MG),Mid Ground Line,2002-12-03,MEM,1,0,shot - 3,20200254,72.7,0.0
3555,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-03,MEM,1,shot - 12,0,20200254,20.0,11.0
3556,4.0,0.0,2002-03,1.0,Left Side(L),Goal Line,2002-12-03,MEM,1,0,shot - 3,20200254,29.0,90.2
3557,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-03,MEM,1,shot - 1,0,20200254,20.0,1.0
3558,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-04,UTA,0,0,shot - 1,20200262,20.0,5.0
3559,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-04,UTA,0,0,shot - 4,20200262,34.2,3.0
3560,1.0,0.0,2002-03,1.0,Center(C),Mid Range,2002-12-04,UTA,0,shot - 47,0,20200262,34.2,2.0
3561,1.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-04,UTA,0,shot - 9,0,20200262,26.0,0.0
3562,1.0,0.0,2002-03,0.0,Left Side Center(LC),Mid Range,2002-12-04,UTA,0,0,shot - 3,20200262,42.0,0.0
3563,2.0,0.0,2002-03,1.0,Left Side Center(LC),Mid Range,2002-12-04,UTA,0,0,shot - 3,20200262,42.0,11.0
3564,2.0,0.0,2002-03,0.0,Left Side(L),Mid Range,2002-12-04,UTA,0,shot - 38,0,20200262,33.0,8.0
3565,2.0,0.0,2002-03,0.0,Left Side(L),Mid Range,2002-12-04,UTA,0,0,shot - 3,20200262,39.0,4.0
3566,3.0,0.0,2002-03,0.0,Center(C),Mid Range,2002-12-04,UTA,0,0,shot - 3,20200262,37.0,10.0
3567,3.0,0.0,2002-03,0.0,Right Side Center(RC),Penalty Spot,2002-12-04,UTA,0,0,shot - 3,20200262,44.0,6.0
3568,4.0,0.0,2002-03,1.0,Center(C),U,2002-12-04,UTA,0,shot - 4,0,20200262,20.0,90.64
3570,4.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-04,UTA,0,shot - 39,0,20200262,39.2,75.64
3571,4.0,0.0,2002-03,0.0,Right Side(R),Right Corner,2002-12-04,UTA,0,0,shot - 3,20200262,42.0,0.0
3572,1.0,0.0,2002-03,0.0,Right Side Center(RC),Penalty Spot,2002-12-06,DAL,1,shot - 23,0,20200278,47.0,8.0
3573,2.0,0.0,2002-03,1.0,Right Side Center(RC),Mid Range,2002-12-06,DAL,1,0,shot - 3,20200278,37.0,11.0
3574,2.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-12-06,DAL,1,shot - 44,0,20200278,35.0,9.0
3575,2.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-12-06,DAL,1,0,shot - 3,20200278,56.2,28.2
3576,3.0,0.0,2002-03,0.0,Right Side(R),Goal Line,2002-12-06,DAL,1,shot - 11,0,20200278,29.0,11.0
3577,3.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-06,DAL,1,shot - 4,0,20200278,20.0,8.0
3578,3.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-06,DAL,1,0,shot - 4,20200278,20.0,27.64
3579,3.0,0.0,2002-03,0.0,Right Side Center(RC),Mid Range,2002-12-06,DAL,1,0,shot - 3,20200278,37.0,4.0
3580,3.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-06,DAL,1,0,shot - 5,20200278,20.0,4.0
3581,3.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-12-06,DAL,1,0,shot - 3,20200278,49.2,2.0
3583,4.0,0.0,2002-03,1.0,U,Goal Line,2002-12-06,DAL,1,0,shot - 3,20200278,26.0,10.0
3584,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-06,DAL,1,shot - 32,0,20200278,37.2,7.0
3585,4.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-12-06,DAL,1,shot - 15,0,20200278,26.0,5.0
3586,4.0,0.0,2002-03,1.0,Right Side Center(RC),Penalty Spot,2002-12-06,DAL,1,shot - 6,0,20200278,45.0,4.0
3587,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-06,DAL,1,shot - 18,0,20200278,20.0,3.0
3588,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-06,DAL,1,0,shot - 4,20200278,20.0,2.0
3589,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-06,DAL,1,shot - 18,0,20200278,20.0,1.0
3590,4.0,0.0,2002-03,1.0,Right Side Center(RC),Mid Range,2002-12-06,DAL,1,0,shot - 3,20200278,36.0,0.0
3591,1.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-08,UTA,1,shot - 46,0,20200292,23.364,9.0
3592,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-08,UTA,1,shot - 4,0,20200292,27.2,7.0
3593,2.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-12-08,UTA,1,0,shot - 3,20200292,35.0,9.0
3594,2.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-12-08,UTA,1,shot - 9,0,20200292,28.0,5.0
3595,2.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-08,UTA,1,shot - 1,0,20200292,33.0,86.64
3596,2.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-08,UTA,1,shot - 12,0,20200292,20.0,4.0
3597,2.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-08,UTA,1,shot - 4,0,20200292,48.7,0.0
3598,2.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-08,UTA,1,0,shot - 3,20200292,64.7,0.0
3599,3.0,0.0,2002-03,0.0,U,U,2002-12-08,UTA,1,shot - 4,0,20200292,29.2,10.0
3600,3.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-12-08,UTA,1,shot - 10,0,20200292,29.0,6.0
3601,3.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-08,UTA,1,shot - 4,0,20200292,20.0,3.0
3602,3.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-08,UTA,1,shot - 4,0,20200292,20.0,2.0
3603,3.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-12-08,UTA,1,shot - 44,0,20200292,25.0,0.0
3606,4.0,0.0,2002-03,0.0,Left Side(L),Left Corner,2002-12-08,UTA,1,0,shot - 3,20200292,71.7,2.0
3607,4.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-08,UTA,1,shot - 52,0,20200292,27.364,108.64
3608,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-08,UTA,1,0,shot - 1,20200292,20.0,0.0
3610,1.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-12-10,GSW,0,0,shot - 3,20200305,45.7,63.2
3611,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-10,GSW,0,shot - 12,0,20200305,20.0,2.0
3612,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-10,GSW,0,shot - 12,0,20200305,20.0,1.0
3613,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-10,GSW,0,0,shot - 4,20200305,20.0,1.0
3614,1.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-12-10,GSW,0,0,shot - 3,20200305,32.0,72.64
3615,1.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-10,GSW,0,0,shot - 3,20200305,23.0,0.0
3617,3.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-10,GSW,0,0,shot - 4,20200305,20.0,7.0
3618,3.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-10,GSW,0,0,shot - 3,20200305,24.0,6.0
3619,4.0,0.0,2002-03,1.0,Right Side Center(RC),Penalty Spot,2002-12-10,GSW,0,0,shot - 3,20200305,44.0,3.0
3620,4.0,0.0,2002-03,0.0,Left Side(L),Mid Range,2002-12-10,GSW,0,shot - 32,0,20200305,50.7,1.0
3621,1.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-13,NOH,1,shot - 12,0,20200326,21.2,57.7616
3622,1.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-13,NOH,1,shot - 4,0,20200326,20.0,46.64
3623,1.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-13,NOH,1,0,shot - 3,20200326,24.0,0.0
3625,2.0,0.0,2002-03,1.0,U,Goal Area,2002-12-13,NOH,1,0,shot - 4,20200326,20.0,11.0
3626,2.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-13,NOH,1,0,shot - 1,20200326,20.0,0.0
3627,3.0,0.0,2002-03,0.0,Right Side Center(RC),U,2002-12-13,NOH,1,shot - 56,0,20200326,49.2,11.0
3629,3.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-13,NOH,1,shot - 4,0,20200326,20.0,3.0
3631,4.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-13,NOH,1,shot - 18,0,20200326,28.0,11.0
3632,4.0,0.0,2002-03,0.0,Left Side Center(LC),Mid Range,2002-12-13,NOH,1,shot - 15,0,20200326,39.0,10.0
3633,4.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-13,NOH,1,0,shot - 1,20200326,20.0,23.64
3634,4.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-13,NOH,1,0,shot - 3,20200326,33.0,5.0
3635,4.0,0.0,2002-03,0.0,Right Side Center(RC),Mid Range,2002-12-13,NOH,1,shot - 12,0,20200326,36.0,4.0
3636,4.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-13,NOH,1,shot - 22,0,20200326,52.7,3.0
3637,1.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-15,ORL,1,shot - 39,0,20200341,22.0,7.0
3638,1.0,0.0,2002-03,0.0,U,Goal Line,2002-12-15,ORL,1,shot - 19,0,20200341,33.0,5.0
3639,1.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-12-15,ORL,1,0,shot - 3,20200341,33.0,2.0
3640,1.0,0.0,2002-03,0.0,Left Side(L),Mid Range,2002-12-15,ORL,1,0,shot - 3,20200341,53.2,2.0
3643,3.0,0.0,2002-03,1.0,Center(C),Goal Line,2002-12-15,ORL,1,0,shot - 3,20200341,21.864,70.64
3644,3.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-15,ORL,1,0,shot - 4,20200341,59.7,10.0
3645,3.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-15,ORL,1,0,shot - 3,20200341,31.7,52.64
3646,3.0,0.0,2002-03,0.0,Center(C),Mid Range,2002-12-15,ORL,1,shot - 23,0,20200341,35.0,8.0
3647,3.0,0.0,2002-03,1.0,Center(C),Goal Area,2002-12-15,ORL,1,0,shot - 1,20200341,20.0,8.0
3649,3.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-12-15,ORL,1,0,shot - 3,20200341,22.864,4.0
3653,1.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-12-17,MIN,0,shot - 27,0,20200352,33.0,5.0
3654,1.0,0.0,2002-03,0.0,U,Mid Range,2002-12-17,MIN,0,shot - 49,0,20200352,36.0,1.0
3655,2.0,1.0,2002-03,0.0,Right Side(R),Mid Range,2002-12-17,MIN,0,shot - 36,0,20200352,35.0,9.0
3656,2.0,0.0,2002-03,1.0,Center(C),Mid Range,2002-12-17,MIN,0,shot - 55,0,20200352,42.0,0.0
3657,2.0,0.0,2002-03,0.0,Left Side(L),Mid Range,2002-12-17,MIN,0,0,shot - 3,20200352,38.0,0.0
3658,3.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-17,MIN,0,shot - 32,0,20200352,20.0,115.64
3659,3.0,0.0,2002-03,1.0,Right Side Center(RC),Mid Range,2002-12-17,MIN,0,shot - 7,0,20200352,41.0,9.0
3661,3.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-17,MIN,0,0,shot - 4,20200352,20.0,1.0
3662,3.0,0.0,2002-03,1.0,Left Side Center(LC),Mid Range,2002-12-17,MIN,0,shot - 44,0,20200352,38.0,0.0
3663,4.0,0.0,2002-03,0.0,Right Side Center(RC),Mid Range,2002-12-17,MIN,0,0,shot - 3,20200352,43.0,106.64
3665,4.0,0.0,2002-03,1.0,Right Side(R),Mid Range,2002-12-17,MIN,0,0,shot - 3,20200352,41.0,7.0
3666,1.0,0.0,2002-03,0.0,Right Side Center(RC),Mid Range,2002-12-19,NJN,0,0,shot - 3,20200367,39.0,102.2
3667,1.0,0.0,2002-03,1.0,Left Side Center(LC),Mid Range,2002-12-19,NJN,0,shot - 31,0,20200367,42.0,9.0
3668,1.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-12-19,NJN,0,shot - 48,0,20200367,37.0,8.0
3669,1.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-19,NJN,0,0,shot - 3,20200367,25.0,7.0
3671,1.0,0.0,2002-03,0.0,Center(C),Goal Area,2002-12-19,NJN,0,0,shot - 4,20200367,20.0,6.0
3673,1.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-19,NJN,0,shot - 36,0,20200367,31.0,3.0
3674,1.0,0.0,2002-03,1.0,U,Goal Area,2002-12-19,NJN,0,0,shot - 4,20200367,20.0,1.0
3675,1.0,0.0,2002-03,1.0,Center(C),Mid Range,2002-12-19,NJN,0,shot - 15,0,20200367,34.0,0.0
3676,2.0,0.0,2002-03,0.0,Center(C),Mid Range,2002-12-19,NJN,0,0,shot - 3,20200367,40.0,11.0
3677,2.0,0.0,2002-03,0.0,Right Side Center(RC),Mid Range,2002-12-19,NJN,0,0,shot - 3,20200367,40.0,9.0
3678,2.0,0.0,2002-03,0.0,Left Side(L),Goal Line,2002-12-19,NJN,0,0,shot - 3,20200367,29.0,79.2
3679,2.0,0.0,2002-03,0.0,Center(C),Goal Line,2002-12-19,NJN,0,0,shot - 3,20200367,60.2,2.0
3681,2.0,0.0,2002-03,0.0,Right Side(R),Mid Range,2002-12-19,NJN,0,0,shot - 3,20200367,57.2,1.0
